text,label,lang,channel,family,template,source,split
Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,0,en,sms,uci,,uci_sms,test
"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ...",0,en,sms,uci,,uci_sms,test
URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,1,en,sms,uci,,uci_sms,train
"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG"".",0,en,sms,uci,,uci_sms,train
"Vikky, come around  &lt;TIME&gt; ..",0,en,sms,uci,,uci_sms,train
"And how you will do that, princess? :)",0,en,sms,uci,,uci_sms,train
I have gone into get info bt dont know what to do,0,en,sms,uci,,uci_sms,train
"Yeah, probably here for a while",0,en,sms,uci,,uci_sms,train
Sent me ur email id soon,0,en,sms,uci,,uci_sms,train
"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",1,en,sms,uci,,uci_sms,test
I'm still pretty weak today .. Bad day ?,0,en,sms,uci,,uci_sms,train
Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,0,en,sms,uci,,uci_sms,train
An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-),0,en,sms,uci,,uci_sms,train
Hey! Congrats 2u2. id luv 2 but ive had 2 go home!,0,en,sms,uci,,uci_sms,train
Dear where you. Call me,0,en,sms,uci,,uci_sms,train
Xy trying smth now. U eat already? We havent...,0,en,sms,uci,,uci_sms,train
Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,1,en,sms,uci,,uci_sms,test
I donno its in your genes or something,0,en,sms,uci,,uci_sms,train
XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,1,en,sms,uci,,uci_sms,train
Alex says he's not ok with you not being ok with it,0,en,sms,uci,,uci_sms,train
Are u coming to the funeral home,0,en,sms,uci,,uci_sms,train
My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care,0,en,sms,uci,,uci_sms,train
I.ll hand her my phone to chat wit u,0,en,sms,uci,,uci_sms,train
Well good morning mr . Hows london treatin' ya treacle?,0,en,sms,uci,,uci_sms,train
I can't make it tonight,0,en,sms,uci,,uci_sms,train
At WHAT TIME should i come tomorrow,0,en,sms,uci,,uci_sms,train
About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.,0,en,sms,uci,,uci_sms,test
"I can. But it will tell quite long, cos i haven't finish my film yet...",0,en,sms,uci,,uci_sms,train
Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.,0,en,sms,uci,,uci_sms,train
"""Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?""",0,en,sms,uci,,uci_sms,train
Ill be at yours in about 3 mins but look out for me,0,en,sms,uci,,uci_sms,train
What you did in  leave.,0,en,sms,uci,,uci_sms,train
I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now,0,en,sms,uci,,uci_sms,train
"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x",0,en,sms,uci,,uci_sms,train
"yeah, that's what I was thinking",0,en,sms,uci,,uci_sms,train
K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,0,en,sms,uci,,uci_sms,train
Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...,0,en,sms,uci,,uci_sms,test
My sister going to earn more than me da.,0,en,sms,uci,,uci_sms,train
Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50,1,en,sms,uci,,uci_sms,train
Hahaha..use your brain dear,0,en,sms,uci,,uci_sms,train
Jus finish watching tv... U?,0,en,sms,uci,,uci_sms,train
"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else",0,en,sms,uci,,uci_sms,train
"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*",0,en,sms,uci,,uci_sms,train
Kothi print out marandratha.,0,en,sms,uci,,uci_sms,train
But we havent got da topic yet rite?,0,en,sms,uci,,uci_sms,train
Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,0,en,sms,uci,,uci_sms,train
"Thanks, I'll keep that in mind",0,en,sms,uci,,uci_sms,test
Aah bless! How's your arm?,0,en,sms,uci,,uci_sms,train
"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.",0,en,sms,uci,,uci_sms,test
"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)",0,en,sms,uci,,uci_sms,train
What makes you most happy?,0,en,sms,uci,,uci_sms,train
Wishing you a wonderful week.,0,en,sms,uci,,uci_sms,train
Sweet heart how are you?,0,en,sms,uci,,uci_sms,train
"Sir, waiting for your letter.",0,en,sms,uci,,uci_sms,train
Dude im no longer a pisces. Im an aquarius now.,0,en,sms,uci,,uci_sms,train
X course it 2yrs. Just so her messages on messenger lik you r sending me,0,en,sms,uci,,uci_sms,train
I think steyn surely get one wicket:),0,en,sms,uci,,uci_sms,train
"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols",0,en,sms,uci,,uci_sms,train
"Garbage bags, eggs, jam, bread, hannaford wheat chex",0,en,sms,uci,,uci_sms,train
No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.,0,en,sms,uci,,uci_sms,test
Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.,0,en,sms,uci,,uci_sms,train
My birthday is on feb  &lt;#&gt;  da. .,0,en,sms,uci,,uci_sms,train
So when do you wanna gym?,0,en,sms,uci,,uci_sms,train
You'd like that wouldn't you? Jerk!,0,en,sms,uci,,uci_sms,train
Are u awake? Is there snow there?,0,en,sms,uci,,uci_sms,test
And of course you should make a stink!,0,en,sms,uci,,uci_sms,train
"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",1,en,sms,uci,,uci_sms,test
No go. No openings for that room 'til after thanksgiving without an upcharge.,0,en,sms,uci,,uci_sms,train
When you guys planning on coming over?,0,en,sms,uci,,uci_sms,train
Wat ü doing now?,0,en,sms,uci,,uci_sms,test
"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",0,en,sms,uci,,uci_sms,test
No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.,0,en,sms,uci,,uci_sms,train
Do I? I thought I put it back in the box,0,en,sms,uci,,uci_sms,train
I'm home...,0,en,sms,uci,,uci_sms,train
No one interested. May be some business plan.,0,en,sms,uci,,uci_sms,train
Yup it's at paragon... I havent decided whether 2 cut yet... Hee...,0,en,sms,uci,,uci_sms,test
Good morning princess! Have a great day!,0,en,sms,uci,,uci_sms,train
Guai... Ü shd haf seen him when he's naughty... Ü so free today? Can go jogging...,0,en,sms,uci,,uci_sms,test
Aiyo cos i sms ü then ü neva reply so i wait 4 ü to reply lar. I tot ü havent finish ur lab wat.,0,en,sms,uci,,uci_sms,train
"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)",0,en,sms,uci,,uci_sms,train
Tell me something. Thats okay.,0,en,sms,uci,,uci_sms,test
Ok,0,en,sms,uci,,uci_sms,train
Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow,0,en,sms,uci,,uci_sms,train
This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...,0,en,sms,uci,,uci_sms,train
"Hey, iouri gave me your number, I'm wylie, ryan's friend",0,en,sms,uci,,uci_sms,train
Yep get with the program. You're slacking.,0,en,sms,uci,,uci_sms,train
I'm in inside office..still filling forms.don know when they leave me.,0,en,sms,uci,,uci_sms,test
"I think your mentor is , but not 100 percent sure.",0,en,sms,uci,,uci_sms,train
Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),1,en,sms,uci,,uci_sms,train
Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,1,en,sms,uci,,uci_sms,test
A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611,1,en,sms,uci,,uci_sms,train
Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates,0,en,sms,uci,,uci_sms,test
IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!,1,en,sms,uci,,uci_sms,train
Hi mom we might be back later than  &lt;#&gt; ,0,en,sms,uci,,uci_sms,train
dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,1,en,sms,uci,,uci_sms,train
"Lol, oh you got a friend for the dog ?",0,en,sms,uci,,uci_sms,train
"Ok., is any problem to u frm him? Wats matter?",0,en,sms,uci,,uci_sms,train
"K I'll head out in a few mins, see you there",0,en,sms,uci,,uci_sms,test
Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..,0,en,sms,uci,,uci_sms,train
I cant pick the phone right now. Pls send a message,0,en,sms,uci,,uci_sms,train
I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.,0,en,sms,uci,,uci_sms,train
The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,1,en,sms,uci,,uci_sms,test
"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022",1,en,sms,uci,,uci_sms,train
Somebody set up a website where you can play hold em using eve online spacebucks,0,en,sms,uci,,uci_sms,train
Its sunny in california. The weather's just cool,0,en,sms,uci,,uci_sms,train
You have 1 new message. Call 0207-083-6089,1,en,sms,uci,,uci_sms,train
"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad",0,en,sms,uci,,uci_sms,test
Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.,0,en,sms,uci,,uci_sms,train
How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.Im knackered and im dreading work tonight. What are thou upto tonight. X,0,en,sms,uci,,uci_sms,train
How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem,0,en,sms,uci,,uci_sms,train
I'm at work. Please call,0,en,sms,uci,,uci_sms,train
I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...,0,en,sms,uci,,uci_sms,train
NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!,0,en,sms,uci,,uci_sms,test
Ok.ok ok..then..whats ur todays plan,0,en,sms,uci,,uci_sms,test
Nt joking seriously i told,0,en,sms,uci,,uci_sms,train
Watching ajith film ah?,0,en,sms,uci,,uci_sms,train
Ooooooh I forgot to tell u I can get on yoville on my phone,0,en,sms,uci,,uci_sms,train
"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!",0,en,sms,uci,,uci_sms,train
I dont know exactly could you ask chechi.,0,en,sms,uci,,uci_sms,train
Dunno lei shd b driving lor cos i go sch 1 hr oni.,0,en,sms,uci,,uci_sms,train
As in i want custom officer discount oh.,0,en,sms,uci,,uci_sms,train
That's necessarily respectful,0,en,sms,uci,,uci_sms,test
Hi. Hope you had a good day. Have a better night.,0,en,sms,uci,,uci_sms,train
And he's apparently bffs with carly quick now,0,en,sms,uci,,uci_sms,train
HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!鈥┾??〨ud evening...,0,en,sms,uci,,uci_sms,train
Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx,0,en,sms,uci,,uci_sms,test
Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,0,en,sms,uci,,uci_sms,train
So gd got free ice cream... I oso wan...,0,en,sms,uci,,uci_sms,test
Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,0,en,sms,uci,,uci_sms,train
So how many days since then?,0,en,sms,uci,,uci_sms,train
Dear are you angry i was busy dear,0,en,sms,uci,,uci_sms,train
Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far...,0,en,sms,uci,,uci_sms,test
... Are you in the pub?,0,en,sms,uci,,uci_sms,train
There is a first time for everything :),0,en,sms,uci,,uci_sms,train
"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?",0,en,sms,uci,,uci_sms,train
I ask if u meeting da ge tmr nite...,0,en,sms,uci,,uci_sms,train
Gr8. So how do you handle the victoria island traffic. Plus when's the album due,0,en,sms,uci,,uci_sms,train
Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx,0,en,sms,uci,,uci_sms,train
East coast,0,en,sms,uci,,uci_sms,train
You should get more chicken broth if you want ramen unless there's some I don't know about,0,en,sms,uci,,uci_sms,train
My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!,0,en,sms,uci,,uci_sms,test
Nope. I just forgot. Will show next week,0,en,sms,uci,,uci_sms,train
So how are you really. What are you up to. How's the masters. And so on.,0,en,sms,uci,,uci_sms,train
I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story),0,en,sms,uci,,uci_sms,train
I dont know oh. Hopefully this month.,0,en,sms,uci,,uci_sms,train
"Hi elaine, is today's meeting confirmed?",0,en,sms,uci,,uci_sms,test
Ok k..sry i knw 2 siva..tats y i askd..,0,en,sms,uci,,uci_sms,train
"Sorry, I'll call later",0,en,sms,uci,,uci_sms,train
U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...,0,en,sms,uci,,uci_sms,train
Otherwise had part time job na-tuition..,0,en,sms,uci,,uci_sms,train
Oh yeah! And my diet just flew out the window,0,en,sms,uci,,uci_sms,train
Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,1,en,sms,uci,,uci_sms,test
You didnt complete your gist oh.,0,en,sms,uci,,uci_sms,train
"Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can",0,en,sms,uci,,uci_sms,test
"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around",0,en,sms,uci,,uci_sms,test
If I was I wasn't paying attention,0,en,sms,uci,,uci_sms,test
Thanx a lot 4 ur help!,0,en,sms,uci,,uci_sms,train
You're gonna have to be way more specific than that,0,en,sms,uci,,uci_sms,train
Jesus armand really is trying to tell everybody he can find,0,en,sms,uci,,uci_sms,test
I'm wif him now buying tix lar...,0,en,sms,uci,,uci_sms,train
Mode men or have you left.,0,en,sms,uci,,uci_sms,train
Am slow in using biola's fne,0,en,sms,uci,,uci_sms,train
"""What are youdoing later? Sar xxx""",0,en,sms,uci,,uci_sms,train
Hey i've booked the 2 lessons on sun liao...,0,en,sms,uci,,uci_sms,train
